transaction_id,order_date,customer_id,customer_name,country,product_id,product_category,quantity,price,payment_method,order_status
T4306,2025-12-26,C173,Maria Howard,US,P118,Clothing,2,-40.791678716591605,UPI,Returned
T4307,2026-02-13,C35,Timothy Torres,IN,P196,Sports,5,343.42,PayPal,Completed
T4308,2025-09-09,C111,Robert Douglas,DE,P97,Sports,5,439.04,Credit Card,Cancelled
T4309,2025-12-07,C125,Chris Brady,IN,P102,Books,4,354.34,UPI,Completed
T4310,2025-09-11,C37,Lori Andrews,CA,P36,Sports,-5,137.32,Debit Card,Completed
T4311,2026-01-08,C190,Taylor Rosales,IN,P74,Clothing,2,27.33,PayPal,Returned
T4312,2025-07-25,C135,Melissa Miller,IN,P15,Sports,3,235.33,UPI,Returned
T4313,2025-11-12,C259,Monique Allen,CA,P191,Sports,5,35.07,UPI,Cancelled
T4314,2025-06-15,C111,Felicia Manning,FR,P68,Home,4,300.35,Debit Card,Returned
T4315,2025-07-27,C299,Nicholas White,FR,P88,Books,4,373.02,Debit Card,Returned
T4316,2025-12-16,C128,Brian Holmes,CA,P185,Sports,3,209.43,Debit Card,Completed
T4317,2025-05-15,C291,Regina Foster,US,P25,Clothing,2,414.75,UPI,Completed
T4318,2026-02-27,C292,Jennifer Davis,CA,P40,Books,2,215.77,UPI,Cancelled
T4319,2026-03-10,C115,Debra Hickman,AU,P47,Books,4,335.59,Credit Card,Returned
T4320,2025-12-07,C244,Miss Karen Potter,FR,P188,Sports,1,172.1,UPI,Returned
T4321,2025-07-12,C56,Christine Patton,AU,P158,Clothing,4,477.6,PayPal,Returned
T4322,2025-09-10,C277,Kevin Bond,CA,P40,Clothing,5,292.88,Debit Card,Returned
T4323,2025-04-08,C159,Bradley Murillo,DE,P56,Sports,2,256.06,Debit Card,Returned
T4324,2025-05-12,C84,Robert Chapman,US,P183,Sports,5,175.4,UPI,Completed
T4325,2025-04-17,C8,Jeremy Cooper,US,P123,Clothing,3,140.22,Debit Card,Cancelled
T4326,2026-02-11,C232,Kimberly Washington,US,P122,Electronics,4,497.44,PayPal,Returned
T4327,2026-03-09,C273,Patrick Fisher,AU,P130,Books,4,320.52,Credit Card,Completed
T4328,2025-11-17,C49,John Stevens,IN,P44,Books,1,136.72,Credit Card,Returned
T4329,2025-03-17,C90,Todd Martin,US,P86,Home,2,160.71,Debit Card,Cancelled
T4330,2025-08-19,C210,Gary Kelly,US,P115,Clothing,5,116.85,Credit Card,Cancelled
T4331,2025-04-22,C102,James Morrison,AU,P48,Books,4,198.33,PayPal,Cancelled
T4332,2025-09-15,C225,Benjamin Daniel,UK,P137,Electronics,1,273.84,UPI,Cancelled
T4333,2025-06-02,C157,Jodi Russell,US,P197,Books,2,129.2,Credit Card,Cancelled
T4334,2026-01-16,C178,Alejandro Gibbs,IN,P115,Books,3,140.36,Credit Card,Completed
T4335,2025-04-03,C3,Mary Arnold,AU,P191,Books,2,71.76,Debit Card,Completed
T4336,2025-12-03,C175,John Moore,US,P77,Sports,4,336.43,Credit Card,Cancelled
T4337,2025-05-04,C147,Janet Johnson,FR,P20,Electronics,4,90.95,PayPal,Cancelled
T4338,2025-11-21,C300,Joan Johnson,FR,P182,Home,1,449.28,PayPal,Cancelled
T4339,2025-08-23,C253,John Townsend,IN,P144,Home,5,447.75,Credit Card,Returned
T4340,2025-12-15,C60,Luis Howe,UK,P101,Clothing,2,493.59,UPI,Returned
T4341,2025-09-18,C273,Eric Griffith,US,P89,Electronics,2,21.17,PayPal,Returned
T4342,2025-10-28,C45,Patricia Mueller,DE,P102,Books,4,65.66,Credit Card,Returned
T4343,2025-11-26,C271,Regina Gamble,DE,P55,Clothing,5,392.16,Debit Card,Completed
T4344,2025-07-13,C265,Crystal Huerta,CA,P23,Books,1,217.3,PayPal,Completed
T4345,2025-10-02,C253,Cheryl Winters,FR,P97,Clothing,3,197.46,UPI,Completed
T4346,2025-10-04,C255,Randall Parker,US,P114,Electronics,5,197.4,UPI,Cancelled
T4347,2025-03-19,C183,Terry Underwood,US,P68,Electronics,5,329.39,PayPal,Completed
T4348,2026-01-15,C174,Cynthia Villa,CA,P66,Electronics,1,298.36,PayPal,Cancelled
T4349,2026-02-18,C28,Emily Miranda,CA,P196,Books,3,134.61,PayPal,Returned
T4350,2025-07-19,C125,Kimberly Bates MD,IN,P184,Sports,1,287.52,PayPal,Cancelled
T4351,2025-04-24,C62,Emily Hunt,DE,P52,Electronics,1,159.64,PayPal,Completed
T4352,2026-01-20,C168,Wanda Solis,US,P192,Electronics,2,57.16,PayPal,Completed
T4353,2026-03-07,C147,David Gibson,AU,P128,Sports,5,499.86,Debit Card,Cancelled
T4354,2025-12-20,C258,Misty Scott,CA,P21,Clothing,4,144.13,Credit Card,Returned
T4355,2025-05-17,C294,Cassandra Neal,FR,P179,Sports,2,178.13,PayPal,Returned
T4356,2026-04-15 12:42:24.024409,C11,Jacqueline Price,CA,P78,Sports,5,388.97,Credit Card,Cancelled
T4357,2025-12-09,C76,Kendra Reed,DE,P154,Home,1,259.36,UPI,Completed
T4358,2025-09-02,C220,Christina Hernandez,DE,P8,Books,2,189.41,UPI,Returned
T4359,2026-03-02,C75,Patrick Velez,FR,P103,Home,4,342.37,PayPal,Cancelled
T4360,2025-10-09,C208,Brittany Johnson,DE,P15,Clothing,1,207.58,Credit Card,Completed
T4361,2026-01-07,C74,Matthew Wright,UK,P152,Books,1,231.35,Debit Card,Returned
T4362,2025-09-22,C221,Mrs. Helen Frank DDS,UK,P55,Sports,1,284.75,Debit Card,Cancelled
T4363,2025-07-14,C13,Kimberly Osborne,IN,P12,Sports,1,489.63,Credit Card,Completed
T4364,2025-07-28,C146,Russell Reese,CA,P185,Books,3,421.41,Debit Card,Completed
T4365,2025-04-10,C215,Jacqueline Porter,CA,P51,Home,4,-46.401352500965665,UPI,Completed
T4366,2026-01-01,C172,Kimberly Murphy,FR,P144,Sports,4,148.6,PayPal,Cancelled
T4367,2026-02-17,C231,Angela Owens,IN,P108,Clothing,5,434.0,PayPal,Completed
T4368,2025-04-01,C47,Victoria Henry,IN,P51,Electronics,4,307.76,Credit Card,Completed
T4369,2025-08-13,C21,Ruth Mitchell,UK,P92,Electronics,2,167.83,Debit Card,Returned
T4370,2025-03-19,C209,Aaron Frazier,DE,P170,Electronics,1,149.89,Debit Card,Cancelled
T4371,2025-08-13,C146,Jeffrey Ayala,DE,P87,Clothing,2,35.42,Credit Card,Returned
T4372,2025-06-25,C180,Angela Woods,UK,P21,Clothing,2,256.35,Debit Card,Returned
T4373,2026-01-26,C109,Amanda Bailey,CA,P182,Clothing,4,337.94,UPI,Completed
T4374,2025-04-10,C136,Denise Williams,US,P142,Clothing,4,120.72,Debit Card,Cancelled
T4375,2025-09-01,C190,Hayley Sanders,UK,P137,Clothing,1,133.49,Credit Card,Cancelled
T4376,2025-06-03,C183,Traci Zavala DDS,XYZ,P159,Clothing,4,339.94,Debit Card,Returned
T4377,2025-08-20,C133,Jill Burns,CA,P200,Electronics,5,155.03,Credit Card,Cancelled
T4378,2025-11-10,C223,Jodi Hodges,AU,P10,Sports,3,489.1,Debit Card,Returned
T4379,2025-06-27,C95,Eric Lopez,US,P176,Clothing,4,49.12,UPI,Completed
T4380,2025-12-27,C45,Patrick Berger,IN,P180,Electronics,-3,361.43,PayPal,Completed
T4381,2025-08-17,C120,Brian Middleton,FR,P168,Clothing,2,436.16,PayPal,Returned
T4382,2026-02-09,C119,Monica Hunter,IN,P173,Home,3,339.8,Debit Card,Completed
T4383,2025-09-07,C63,Olivia Baker,DE,P148,Electronics,2,304.05,Credit Card,Cancelled
T4384,2025-04-30,C162,Mark Peterson,UK,P74,Clothing,5,310.81,Credit Card,Cancelled
T4385,2025-07-06,C98,Nicole Hutchinson,US,P185,Sports,-5,57.66,Credit Card,Cancelled
T4386,2025-07-15,C168,Donna Mason,CA,P188,Electronics,5,240.95,Credit Card,Cancelled
T4387,2025-03-18,C204,Michael Bates,US,P42,Home,3,45.18,Debit Card,Completed
T4388,2025-09-26,C206,Carrie Dean,CA,P120,Home,1,382.36,Debit Card,Returned
T1,2025-04-11,C76,Charles Thompson,IN,P186,Home,1,453.28,Credit Card,Returned
T4390,2025-08-14,C98,Jeffrey Thomas,DE,P177,Books,2,104.38,UPI,Completed
T4391,2026-01-11,C76,Catherine Cruz,DE,P76,Clothing,2,247.63,UPI,Completed
T4392,2025-10-21,C7,Laura Lara,IN,P185,Clothing,3,129.26,PayPal,Completed
T4393,2025-10-13,C83,Donald Blair,DE,P143,Clothing,1,109.46,Credit Card,Completed
T4394,2026-02-07,C206,Dawn Barry,AU,P188,Books,2,235.5,Credit Card,Completed
T1,2025-04-12,C116,Amy Bridges,CA,P88,Sports,2,440.78,Credit Card,Cancelled
T4396,2025-04-12,C64,Christopher Le,FR,P98,Sports,4,86.99,PayPal,Returned
T4397,2025-08-16,C135,Lisa Franco,UK,P70,Books,3,23.27,UPI,Cancelled
T4398,2026-03-14,C223,Patrick Peterson,IN,P26,Sports,2,370.17,UPI,Completed
T4399,2026-02-08,C292,Jeffrey Brown,DE,P36,Books,4,474.06,Credit Card,Completed
T4400,2025-10-25,C206,John Gamble,DE,P151,Sports,2,35.04,Debit Card,Cancelled
T4401,2026-01-17,C213,Lisa Madden,AU,P182,Books,5,254.29,Debit Card,Returned
T4402,2025-05-02,C55,Dr. Sarah Miles PhD,FR,P92,Clothing,1,385.88,PayPal,Cancelled
T4403,2026-03-08,C172,Adam Jackson,DE,P134,Sports,1,439.0,PayPal,Cancelled
T4404,2025-09-12,C121,Rose Arroyo,US,P66,Home,1,195.05,UPI,Cancelled
T4405,2025-10-25,C159,Diane Hunt,CA,P97,Sports,5,429.84,Debit Card,Completed
T4406,2025-09-20,C64,Jennifer Diaz,US,P140,Clothing,2,293.85,Credit Card,Returned
T4407,2025-07-17,C192,Kyle Fernandez,IN,P136,Clothing,3,357.89,UPI,Returned
T4408,2025-08-01,C49,Harold Hunt,DE,P93,Home,2,384.56,Debit Card,Returned
T4409,2025-06-16,C35,Maria Anderson,UK,P65,Books,3,131.74,PayPal,Completed
T4410,2025-10-17,C104,Julia Robinson,AU,P101,Home,2,270.54,UPI,Cancelled
T4411,2025-12-03,C109,Chase Garcia,AU,P180,Electronics,4,145.56,PayPal,Cancelled
T4412,2025-03-22,C297,Holly Phelps,XYZ,P77,Clothing,5,309.74,UPI,Completed
T4413,2025-10-30,C157,Stacy Martin PhD,DE,P48,Clothing,1,154.86,Debit Card,Returned
T4414,2026-01-02,C173,Melissa Mcmillan,CA,P145,Electronics,3,373.66,Credit Card,Cancelled
T4415,2026-03-01,C30,Johnny Schmitt,US,P179,Books,3,422.2,Credit Card,Returned
T4416,2025-05-10,C81,Teresa Smith,IN,P51,Home,3,46.4,UPI,Completed
T4417,2025-06-10,C140,Nathan Elliott,FR,P130,Home,1,208.74,PayPal,Returned
T4418,2025-09-02,C226,Marcus Ryan,CA,P50,Clothing,2,464.85,Debit Card,Returned
T4419,2025-05-17,C258,Bethany Gonzalez,DE,P172,Home,1,148.5,Credit Card,Completed
T4420,2025-05-02,C276,Janice Medina,DE,P13,Books,2,351.07,Credit Card,Completed
T4421,2025-04-16,C276,Amanda Savage,FR,P165,Sports,3,164.9,PayPal,Returned
T4422,2025-12-06,C181,Christopher Drake,FR,P181,Sports,1,427.73,PayPal,Completed
T4423,2026-03-04,C4,Morgan Mejia,UK,P156,Clothing,-5,289.89,Credit Card,Cancelled
T4424,2025-07-05,C219,Amy Thornton,CA,P91,Clothing,2,330.09,Credit Card,Returned
T4425,2025-05-11,C34,Amanda Warner,CA,P97,Electronics,2,471.97,PayPal,Returned
T4426,2025-12-17,C91,Stephanie Brown,FR,P195,Home,4,235.12,UPI,Completed
T4427,2025-12-02,C160,Evan Rojas,DE,P45,Clothing,4,351.69,Credit Card,Returned
T4428,2025-07-03,C298,Mr. Matthew Alvarado MD,IN,P14,Home,4,380.61,UPI,Returned
T4429,2026-03-08,C270,Gina Tucker,UK,P141,Books,5,346.43,PayPal,Returned
T4430,2025-10-11,C22,Erin Perez,AU,P107,Books,1,98.79,Debit Card,Cancelled
T4431,2026-02-01,C186,Natalie King,UK,P96,Books,3,364.52,PayPal,Completed
T4432,2025-06-11,C252,Rachel Lopez,CA,P88,Electronics,4,203.39,Credit Card,Completed
T4433,2025-10-08,C278,Teresa White,DE,P195,Sports,4,88.03,UPI,Returned
T4434,2025-06-21,C125,Samuel Jackson,FR,P113,Clothing,4,435.48,Debit Card,Returned
T4435,2025-09-24,C26,Casey Russo,DE,P104,Books,3,380.63,UPI,Returned
T4436,2025-07-17,C127,Mr. Christopher Romero,CA,P175,Home,1,273.28,PayPal,Completed
T4437,2025-10-10,C144,Mary Rodriguez,US,P145,Clothing,5,48.77,Credit Card,Cancelled
T4438,2026-01-04,C72,Richard Jones,AU,P87,Books,1,168.54,PayPal,Returned
T4439,2025-04-17,C74,Alex Wilson,UK,P104,Clothing,1,263.15,PayPal,Cancelled
T4440,2025-05-12,C18,Yvette Silva,DE,P38,Electronics,4,305.99,PayPal,Cancelled
T4441,2025-06-08,C212,Anthony Johnson,FR,P136,Home,1,286.87,UPI,Returned
T1,2026-02-09,C137,Robin Young,FR,P79,Books,4,125.45,PayPal,Cancelled
T4443,2025-04-01,C2,Melissa Jones,IN,P86,Clothing,4,187.49,Debit Card,Returned
T4444,2026-03-09,C106,John Jackson,FR,P125,Clothing,1,312.31,UPI,Returned
T4445,2025-08-08,C24,Dennis Kane,FR,P55,Sports,1,232.71,PayPal,Completed
T4446,2025-08-19,C172,Jacqueline Walker,FR,P46,Clothing,4,191.52,Debit Card,Completed
T4447,2026-01-30,C21,Teresa Williams,FR,P86,Home,5,117.88,PayPal,Returned
T4448,2025-05-14,C280,Thomas Davenport,DE,P70,Books,3,174.12,Credit Card,Cancelled
T4449,2025-07-20,C222,William Strong,DE,P44,Books,5,424.4,UPI,Returned
T4450,2026-03-14,C193,Daniel Hall,FR,P183,Clothing,5,89.54,Debit Card,Cancelled
T4451,2025-11-05,C21,Nicole Kelly,FR,P100,Books,2,120.06,UPI,Cancelled
T4452,2026-03-07,C199,Robert Scott,US,P151,Home,5,131.77,UPI,Cancelled
T4453,2025-09-20,C136,David Gonzalez,FR,P194,Books,1,407.76,PayPal,Returned
T4454,2025-12-16,C290,Robert Mendez,CA,P131,Books,3,478.55,Debit Card,Cancelled
T4455,2025-07-11,C27,Kathleen Powell,US,P96,Clothing,4,477.49,PayPal,Cancelled
T4456,2026-01-04,C135,Emily Velasquez,AU,P57,Electronics,2,345.43,PayPal,Completed
T4457,2026-03-05,C110,Jim Harris,UK,P170,Electronics,2,484.77,Debit Card,Cancelled
T4458,2025-05-17,C252,Maria Chandler,AU,P138,Clothing,3,220.31,Debit Card,Completed
T4459,2025-12-08,C63,Aaron Pruitt,UK,P52,Home,2,10.95,Credit Card,Completed
T4460,2025-04-11,C101,Heather Carr,AU,P197,Home,2,300.1,Credit Card,Returned
T4461,2025-05-04,C122,Timothy Melendez,DE,P178,Clothing,3,40.35,PayPal,Completed
T4462,2025-07-20,C57,Ashley Lam,CA,P36,Books,1,286.59,Credit Card,Completed
T4463,2025-10-30,C149,Robert Jones,DE,P49,Books,2,319.98,UPI,Completed
T4464,2025-10-17,C210,Rodney Hobbs,DE,P101,Home,5,469.11,PayPal,Completed
T4465,2026-01-18,C114,Alyssa Wright,IN,P158,Home,1,365.62,PayPal,Returned
T4466,2025-11-23,C239,Meredith Barnes,FR,P64,Home,3,145.36,UPI,Completed
T4467,2026-03-13,C188,Michelle Gray,AU,P121,Home,2,312.7,Credit Card,Cancelled
T4468,2025-06-07,C240,Christopher Lambert,US,P178,Clothing,5,469.5,Credit Card,Returned
T4469,2025-09-27,C75,Susan Reilly,XYZ,P179,Home,4,286.74,UPI,Returned
T4470,2026-01-22,C91,Kerri Hill,CA,P157,Books,5,364.69,Debit Card,Cancelled
T4471,2025-11-29,C8,Kelly James,CA,P126,Books,4,98.0,Debit Card,Returned
T4472,2026-02-25,C45,Richard Cunningham Jr.,IN,P81,Electronics,2,348.54,PayPal,Cancelled
T4473,2025-10-02,C122,Aaron Steele,FR,P160,Electronics,4,132.18,Debit Card,Cancelled
T4474,2025-07-23,C54,Sarah White,FR,P157,Books,1,133.52,Credit Card,Completed
T4475,2025-07-27,C56,Kenneth Chavez,DE,P15,Sports,5,369.23,Credit Card,Returned
T4476,2025-07-18,C65,Heidi Torres,CA,P105,Home,2,348.87,Credit Card,Completed
T4477,2025-10-28,C211,Paul Golden,FR,P98,Home,3,36.62,UPI,Cancelled
T4478,2026-02-25,C269,Wendy Molina,AU,P107,Home,3,164.55,Debit Card,Completed
T4479,2025-04-21,C97,Christian Lopez,DE,P116,Electronics,1,182.19,UPI,Cancelled
T4480,2026-02-09,C138,Cassidy Chavez,UK,P160,Clothing,5,138.74,Credit Card,Cancelled
T4481,2025-11-25,C89,Vicki Roman,AU,P62,Clothing,4,248.99,Credit Card,Returned
T4482,2025-10-21,C76,Keith Smith,US,P166,Clothing,3,474.19,Credit Card,Returned
T4483,2025-05-29,C248,Sherry Hayden,CA,P136,Home,3,81.07,PayPal,Completed
T4484,2025-04-14,C190,Tony Nunez,IN,P186,Electronics,5,18.08,PayPal,Returned
T1,2025-12-03,C127,Jessica Duncan,CA,P59,Electronics,3,128.45,PayPal,Cancelled
T4486,2025-04-28,C207,Juan Cox,IN,P141,Home,3,103.55,UPI,Cancelled
T4487,2025-04-21,C55,Brian Lucas,UK,P169,Books,5,437.85,PayPal,Cancelled
T4488,2025-11-01,C224,Nicole Davenport,FR,P9,Electronics,1,379.96,UPI,Cancelled
T4489,2025-03-23,C17,Katie Andrews,IN,P179,Home,1,130.5,PayPal,Cancelled
T4490,2025-05-08,C138,Joshua Lee,IN,P103,Sports,2,230.35,PayPal,Completed
T1,2025-12-09,C101,Raymond Sullivan,US,P95,Electronics,5,390.94,Credit Card,Completed
T4492,2025-09-27,C189,Kyle Garner,IN,P87,Books,5,490.39,Credit Card,Completed
T4493,2025-05-02,C118,Andrew Yu,XYZ,P74,Home,3,63.96,PayPal,Returned
T4494,2025-10-19,C218,April Olsen,US,P29,Clothing,2,381.35,Debit Card,Completed
T4495,2025-05-18,C167,Scott Rojas,UK,P186,Home,4,372.19,Credit Card,Returned
T1,2025-07-07,C133,Jean Jenkins,UK,P44,Home,1,21.83,UPI,Completed
T4497,2025-11-02,C294,Seth Short,DE,P90,Electronics,1,253.21,PayPal,Returned
T4498,2026-02-04,C228,Matthew Estrada,DE,P193,Home,1,259.38,PayPal,Returned
T4499,2025-03-21,C295,Amber Dudley,AU,P188,Clothing,1,448.34,Credit Card,Cancelled
T4500,2025-05-02,C111,Robert Simon,DE,P185,Clothing,4,243.36,Credit Card,Returned
T4501,2025-10-03,C114,Joseph Bridges,IN,P141,Sports,4,247.33,Credit Card,Completed
T4502,2025-09-09,C282,Amy Edwards,UK,P12,Sports,1,329.31,UPI,Returned
T4503,2026-03-02,C256,Joseph Whitney,US,P109,Home,4,308.87,UPI,Returned
T4504,2025-05-26,C18,Sarah Carey,DE,P42,Home,5,480.14,Credit Card,Returned
T4505,2025-03-31,C237,Miguel Long,UK,P72,Electronics,3,127.17,PayPal,Completed
T4506,2025-05-26,C190,David Oliver,FR,P16,Books,2,161.18,Credit Card,Cancelled
T4507,2025-05-20,C106,Andre Williams MD,US,P126,Sports,5,132.0,PayPal,Completed
T4508,2025-09-12,C163,Stephen Perez,FR,P85,Electronics,3,408.02,UPI,Cancelled
T4509,2026-01-28,C143,Thomas Robinson,DE,P138,Sports,2,121.5,Debit Card,Completed
T1,2025-11-09,C248,Christopher Webster,DE,P71,Electronics,-4,297.84,UPI,Cancelled
T4511,2025-03-15,C140,Anthony Maxwell,IN,P149,Sports,2,96.43,Credit Card,Returned
T4512,2025-06-10,C17,Kristin Williamson,AU,P35,Books,3,396.04,PayPal,Returned
T4513,2026-01-19,C175,Marissa Brooks,FR,P139,Electronics,4,435.78,UPI,Cancelled
T4514,2025-04-02,C132,Alicia Shaw,IN,P163,Home,2,317.87,Credit Card,Completed
T4515,2025-05-21,C239,Scott Shaw,US,P13,Sports,2,312.19,PayPal,Cancelled
T4516,2025-03-24,C154,Mark Peterson,CA,P200,Books,4,36.2,Debit Card,Cancelled
T4517,2025-05-23,C134,Martin Richardson,DE,P169,Electronics,3,359.19,Credit Card,Cancelled
T4518,2025-10-27,C283,Martha Clay,US,P158,Sports,4,428.43,Debit Card,Returned
T4519,2025-11-17,C244,Tanya Carlson,CA,P136,Clothing,4,301.27,Credit Card,Completed
T4520,2026-02-23,C56,Susan Stewart,DE,P153,Home,2,43.69,Credit Card,Cancelled
T4521,2025-04-13,C14,Amy Banks,DE,P35,Sports,3,350.46,UPI,Completed
T4522,2025-06-23,C102,Anna Ortiz,IN,P90,Electronics,4,339.55,PayPal,Cancelled
T4523,2025-08-17,C113,Lisa Barajas,AU,P22,Home,4,48.18,Debit Card,Completed
T4524,2025-09-22,C178,Allison Rocha,IN,P192,Books,4,243.34,PayPal,Cancelled
T4525,2025-09-01,C150,Mr. Patrick Perez,UK,P77,Books,5,271.54,Debit Card,Returned
T4526,2025-09-27,C185,Holly Mendoza,CA,P177,Books,1,75.53,Credit Card,Completed
T4527,2025-03-26,C159,Scott Deleon,DE,P15,Books,5,207.36,UPI,Returned
T4528,2025-07-21,C56,Gregory Wilson,AU,P91,Home,4,375.82,UPI,Completed
T4529,2025-12-01,C109,Kelly Roberson,AU,P64,Electronics,1,415.32,UPI,Completed
T4530,2025-09-30,C135,Curtis Espinoza,DE,P39,Electronics,5,439.66,PayPal,Completed
T4531,2025-08-05,C78,Shawna Brown,UK,P48,Electronics,4,448.29,Credit Card,Completed
T4532,2025-07-14,C273,Janet Baker MD,CA,P42,Electronics,1,160.84,UPI,Cancelled
T4533,2025-04-05,C150,Dana Gonzalez,DE,P84,Home,4,410.64,Credit Card,Returned
T4534,2025-10-24,C257,Karen Wagner,FR,P68,Clothing,5,138.24,Debit Card,Cancelled
T4535,2025-12-06,C59,Colleen Haas,IN,P151,Electronics,4,126.42,Credit Card,Returned
T4536,2025-06-29,C49,Kimberly Villarreal,AU,P136,Books,1,466.93,Credit Card,Completed
T4537,2026-01-26,C58,Peter Jimenez,CA,P38,Home,3,310.23,PayPal,Completed
T4538,2026-02-07,C157,John Ward,IN,P75,Home,4,137.06,UPI,Returned
T4539,2025-05-27,C260,David Keith,UK,P49,Electronics,4,486.64,Credit Card,Returned
T4540,2026-03-03,C236,Aaron Martin IV,US,P182,Sports,2,348.53,UPI,Cancelled
T4541,2025-05-07,C155,Brian Baird,CA,P148,Home,5,86.05,Debit Card,Completed
T4542,2025-05-09,C187,Lauren Pruitt,UK,P196,Books,3,228.52,Credit Card,Cancelled
T4543,2026-03-05,C151,Victoria Nelson,UK,P171,Books,3,283.32,PayPal,Returned
T4544,2025-04-13,C271,Jaime Lewis,US,P123,Sports,5,310.96,Credit Card,Completed
T4545,2025-11-28,C67,Tracy Phillips,US,P136,Clothing,2,269.69,UPI,Returned
T4546,2025-12-08,C172,Tammy Park DVM,UK,P78,Electronics,5,492.83,UPI,Completed
T4547,2025-04-11,C151,Jordan Lawrence,CA,P10,Electronics,5,93.83,Debit Card,Returned
T4548,2025-09-18,C138,Kenneth Schneider,DE,P120,Clothing,5,317.07,Credit Card,Returned
T4549,2025-09-28,C162,Mrs. Sara Galloway,CA,P135,Clothing,1,288.51,PayPal,Returned
T4550,2025-07-04,C212,Jessica Williams,UK,P52,Electronics,4,456.51,Credit Card,Completed
T4551,2025-12-28,C84,Richard Johnson,AU,P128,Electronics,5,404.61,UPI,Returned
T4552,2025-05-06,C92,Paula Wood,DE,P191,Clothing,3,46.61,PayPal,Cancelled
T4553,2025-10-11,C100,Sarah Graham,AU,P130,Books,2,366.99,Credit Card,Cancelled
T4554,2025-05-03,C223,Phillip Jones,DE,P48,Electronics,3,173.69,Credit Card,Returned
T4555,2025-08-08,C263,Jessica Scott,AU,P108,Home,3,490.66,PayPal,Returned
T4556,2025-07-04,C162,Christina Brock,US,P148,Sports,3,291.71,Debit Card,Completed
T4557,2025-08-12,C95,Robert Wagner,UK,P134,Books,2,443.82,Credit Card,Cancelled
T4558,2025-05-30,C266,Jason Chen,FR,P56,Clothing,4,301.79,PayPal,Completed
T4559,2026-01-31,C270,Jeremy Reynolds,US,P168,Books,4,247.93,Credit Card,Cancelled
T4560,2025-09-27,C62,Brandon Fitzpatrick,IN,P167,Electronics,5,175.16,Debit Card,Returned
T4561,2025-05-21,C194,Tracy Evans,IN,P106,Books,4,119.76,Credit Card,Returned
T4562,2026-01-27,C144,Scott Parker,UK,P167,Clothing,3,267.79,Credit Card,Returned
T4563,2025-10-19,C154,Frank Turner,DE,P54,Clothing,3,296.02,Debit Card,Cancelled
T4564,2025-12-28,C88,Felicia Padilla,FR,P85,Clothing,4,58.85,PayPal,Cancelled
T4565,2025-05-30,C31,Christopher Long,CA,P54,Sports,5,248.85,Debit Card,Returned
T4566,2025-06-02,C28,Richard Thompson,DE,P83,Sports,3,346.59,UPI,Cancelled
T4567,2026-02-11,C113,Timothy Castaneda,FR,P122,Home,1,489.89,Credit Card,Cancelled
T4568,2025-11-04,C24,Thomas Andrews,AU,P97,Books,2,415.56,Debit Card,Cancelled
T4569,2026-02-08,C71,Kelsey Gay,US,P24,Electronics,4,298.17,UPI,Completed
T4570,2025-06-16,C171,Amy Green,US,P166,Sports,1,172.0,Credit Card,Completed
T4571,2025-06-08,C175,Ronald Brown,US,P120,Electronics,5,12.35,UPI,Cancelled
T4572,2025-06-24,C40,Mary Mack,FR,P194,Electronics,4,412.2,UPI,Returned
T4573,2025-04-05,C61,Danny Richmond,CA,P74,Electronics,2,93.41,UPI,Cancelled
T4574,2025-11-23,C108,Kristopher Frazier,US,P198,Home,5,260.37,PayPal,Cancelled
T4575,2025-09-25,C17,Sarah Wagner,IN,P54,Clothing,5,358.46,PayPal,Completed
T4576,2026-03-03,C213,Kaylee Morgan,IN,P116,Clothing,5,234.14,PayPal,Cancelled
T4577,2026-02-21,C268,Morgan Lowe,AU,P105,Books,3,390.24,Debit Card,Cancelled
T4578,2025-04-10,C257,John Campbell,FR,P180,Home,4,144.03,UPI,Returned
T4579,2026-03-09,C179,Joe Sanders,AU,P123,Sports,4,402.36,PayPal,Completed
T4580,2026-02-24,C42,Richard Carter,UK,P40,Clothing,3,327.54,UPI,Returned
T4581,2025-07-23,C264,Matthew Martinez,IN,P64,Home,2,377.85,Credit Card,Completed
T4582,2025-10-26,C268,Michelle Yu,UK,P160,Electronics,2,279.82,PayPal,Returned
T4583,2025-11-05,C285,Rhonda Benton,IN,P142,Clothing,1,475.44,Debit Card,Cancelled
T4584,2026-01-22,C41,Kevin Smith,CA,P9,Home,3,198.15,Debit Card,Completed
T4585,2026-03-04,C197,Ashlee Hill,AU,P52,Home,2,441.74,PayPal,Returned
T4586,2025-07-19,C276,Caitlyn Gonzalez,AU,P189,Electronics,5,339.51,Debit Card,Cancelled
T4587,2025-11-18,C237,Elizabeth Kelly,DE,P39,Sports,3,-23.540245396671683,Debit Card,Returned
T4588,2025-07-26,C40,Cynthia Benitez DVM,AU,P43,Sports,5,351.54,UPI,Returned
T1,2025-11-09,C251,Cristina Stevens,DE,P2,Home,1,78.84,PayPal,Returned
T4590,2025-03-27,C192,Jacqueline Anderson,FR,P114,Sports,4,201.59,UPI,Completed
T4591,2025-03-16,C160,Andrew Downs,US,P51,Sports,1,166.37,UPI,Returned
T4592,2025-11-02,C138,Cheryl Nguyen,CA,P156,Electronics,5,477.15,Credit Card,Returned
T4593,2025-10-21,C31,Mia Bentley,AU,P66,Books,3,217.42,Credit Card,Completed
